0,0
Cluster58::sample150,2.218229317016391
Cluster58::sample151,1.813192855537423
Cluster58::sample152,2.2593618354817697
Cluster58::sample153,1.9352731474136426
Cluster58::sample154,1.831826033175675
Cluster58::sample155,2.1391757348198857
Cluster58::sample156,1.7560493412036822
Cluster58::sample157,2.0103857994842658
Cluster58::sample158,2.062376644341306
Cluster58::sample159,2.176009375272229
Cluster58::sample160,1.1540054996956157
Cluster58::sample161,1.3212044271965677
Cluster58::sample162,1.238219950941196
