0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
Myeloid-AML,0.25028484014302593,-0.15344426586162382,-0.20420861575860183,0.2387564453586984,0.053951970952191515,0.11841706846942891,-0.46984466455451124,0.2637145144539396,0.11890945233074801,0.014253544436740524,-0.2728716491000838,0.13906099655680765,-0.08323086148506986,-0.33406894843579166,-0.16061646912818686,-0.1503458867220987,0.5026123302084764,-0.2867706674517296,0.15133797124034024,-0.3150165130567323,0.0007419156807229173,-0.42912089563531175,-0.26584475065051777,-0.3046678877482404,0.2014316466808162,-0.2787580683399535,-0.2369425954393149,-0.3341463922429316,-0.21816090370807473,-0.5018543730513887,-0.14411300458809867,-0.2574824236459926,0.2081002501379293,0.5027534926269972,0.0937102752288677,0.4531386942880895,0.35945207805487517,0.44206258677278626,-0.13735246129742626,0.9498541613306565,0.054693098312248334,-0.004594071601441307,-0.15530198234046233,0.8757100623018017,-0.008013037948930494,0.05595313777970935,0.03365680450807628,0.5312343178605129,0.2520469343467545,0.3334132873076552,0.06856069961427261,1.0,0.20380165764597444,-0.14322455019450858,-0.05508250944015459,0.1996879636398704,-0.194527996350993,0.055487246782848006,-0.031478800660038636,0.3467635213812457,-0.07362055199856937,0.19516955387997412,-0.16535507687265133,0.06510426477507532,-0.3739926330758146,-0.2578732173029796,-0.3720440137847346,-0.18989033932688662,0.012436312212470732,0.4088422777236943,-0.4047558888590759,-0.1336278629419745,-0.18159268765567163,-0.17867417241248526,-0.3524223791333007,0.17397903319571015,-0.12838745358294393,0.19711324517979906,-0.15098494713023403,-0.10588284501052769,-0.009827233058548792,-0.471734287630616,-0.34065065219000285,0.06193551015552582,-0.19033031560541375,-0.4185221009998683,-0.30532823562028505,-0.23031205593799828,-0.21286158543860878,0.33098259463858465,0.04006892559086642,0.1510593886387941,-0.07945272780807273,-0.5649057396783341,-0.5263700201025344,-0.3406193731382311
Myeloid-MDS,0.6969796681895202,-0.02761660776214514,-0.04692263343570865,0.04763529681315763,0.40088120070278893,0.7141240437887456,-0.1739914377058476,0.480490938886594,-0.3109662281910355,0.35740361567691,-0.30618378145358116,0.012805996076645888,0.2000592975478266,-0.12478683840235733,-0.5793801344040436,-0.3034833185884912,0.027297785793350453,-0.04287233931498073,0.02247442513303932,-0.3648620367762844,-0.33768666979811685,-0.6498614498758588,-0.5062465781039971,-0.4513379860872761,-0.16976622305737785,-0.41201926003413614,0.16860418912688627,-0.15954268112341868,-0.22549633837445054,-0.3147970841816154,0.2930179724886495,-0.017698880760194772,0.26383021136693147,-0.00035346344901317147,0.0850538634244031,0.553710371191701,0.2605982900081453,0.6809628229168885,-0.26943402857684445,0.5704815011360527,-0.1570024419604602,0.7183048873564805,-0.01932797077638864,1.0,-0.0678758700692821,0.036404410266225214,0.018653308740432254,0.1812626611560204,-0.16217268307223037,0.5889251409594154,-0.05492684186259268,0.6945370185465062,0.9965134099467828,-0.24560770914149765,0.22227314524883862,0.24436223408057745,-0.4300724193403222,0.18604392016140292,-0.06312226207092367,0.22549691352079076,-0.09733267933777336,-0.09070037850056559,-0.22334534186176444,-0.15911234031225577,-0.40219382036077184,-0.22712195898127047,-0.37432999133428635,-0.11593048197162097,-0.30796195005706956,-0.10287396946948038,-0.3341599254603405,-0.3364921142701589,-0.08704578053272323,-0.031189792581144113,-0.18169874629254398,0.12749830977741586,-0.3601064841644923,-0.157662825507005,-0.4215562517810572,0.25176241471757504,-0.052032046900016275,-0.4053375540334059,0.1332664118712355,0.10382628866150508,-0.2947343608825249,-0.03082939108624851,-0.23728641563842498,-0.44392847604426927,-0.06139524936820666,-0.10383286254475733,0.590008308103107,0.9288750951958769,0.09144490196868424,-0.34619199500960957,-0.3444784139611032,-0.2243497180703579
Myeloid-MPN,0.5365476277616172,0.15368556026784758,0.006954082339018596,0.34229105552840144,0.9999744854850607,0.24362216657448754,-0.23202513317856685,0.3602372996021475,0.1659887776119516,0.005491893863082633,-0.08716505812015701,0.1318771768063063,0.15211293604260187,-0.10763242987214053,-0.20222943679154665,-0.17614211060327128,0.15790028733531555,-0.12400383411738572,-0.03214981483171668,-0.15733542310524692,-0.16282516707567454,-0.3455833030836695,-0.17721205204904342,-0.22661043264368688,0.12185147848314543,-0.14023849101236416,-0.02303145672087495,-0.2425969922904275,-0.21032341150086817,-0.1942663304344431,-0.2594488028548439,-0.13477107198414529,0.07785905714959436,0.1684306591502177,0.08012072623185088,0.2469022790622857,0.19263893257333484,0.36303539482922975,-0.17406068073874695,0.6176688324448244,0.06609739525197474,0.21517393115089153,-0.08684662455535343,0.7519652528664883,-0.13627865719540613,-0.0018663465580019349,-0.0825077220650465,0.20995795750696056,0.4684901378791312,0.2923959007629239,-0.047241786792916886,0.5238269785181454,0.29819323699750583,-0.0017687625966860533,0.1536552841653514,0.2844871342857087,0.004570603145911762,0.14969089440747588,0.08795874425941907,0.5366667940353155,0.11824189731042647,0.08629370962467203,-0.0337216930990961,0.15228097486564104,-0.32444287401242494,-0.24695364107878012,-0.37655616721830537,-0.20696945278102832,-0.15194227859867973,0.03202642424205449,-0.32924006959205476,-0.09910402527883347,-0.20878418121687278,-0.12620858953534492,-0.3425465249986746,-0.024165910920309414,-0.26741020709830204,-0.16941253332059228,-0.3044120903761291,-0.07343055519211235,0.35343962846244786,-0.1259148031875144,-0.16360898014427416,-0.04094076737968264,0.07953070066185153,-0.28576792596566425,-0.21007124391489268,-0.30033165744487234,0.026095962227834554,0.19115126656054526,0.7069529941831678,0.1259626251775376,0.7065247486145452,-0.38814726090550694,-0.18827420890971833,-0.21698322832839084
Ovary-AdenoCA,0.08709193976256811,0.1636036167691417,0.17705924508784013,0.26125617308820986,-0.015389947791213077,-0.03854931317967301,-0.019281904573225955,0.10969995595061631,0.10307975243154105,0.08294651560391324,0.04313456203244161,0.060723322639800945,0.08401763907463908,-0.01130873081422752,-0.01677757803171773,0.13780255624600438,-0.04415142753709874,-0.07716357466338193,0.9999703313324252,-0.027246737860602197,-0.13634947964890223,-0.11612511163544545,0.2593334289629491,-0.10330329313440167,-0.12674322070948196,-0.03487858162054428,-0.0342353141141504,-0.05624784141680738,0.01641917657917985,-0.09915009031334926,0.3300401345759028,0.03894489284164941,0.020170861533003015,-0.06136376067484316,-0.024375225150415826,0.09274995259307607,-0.05367141645314727,-0.09444246682444737,-0.02370221654285661,-0.012447703637846124,-0.04557969207674934,-0.02575522081242491,0.042034880341119456,0.05748533429345873,0.021164991165556493,-0.015048331261409519,0.007404787230473896,0.07495692111541657,0.22769550306686623,0.05219486090405082,0.05646774435931191,0.3824727240672034,0.1758532652160245,-0.049019738554832486,0.08338152072831863,0.1986283244233796,0.023184100975615997,-0.025118986624271943,-0.06505485626003955,0.04642818615162308,0.16122382892697146,-0.03072430454759835,0.0032758916154663064,0.10847084302868727,-0.04960059451679292,0.012125854673915294,-0.08522062162001802,-0.01493472481846994,-0.05309136922110073,-0.027201066482619135,-0.1122232927245659,-0.07372669348657182,-0.03229498382238523,0.04198718843609123,-0.11897079619072834,0.02905662974303588,-0.09129619322054634,0.046299410681121964,-0.09738490489554878,-0.011156670246372683,0.02608032953277337,-0.11268718204761577,0.002437371599386445,-0.04038371961325058,-0.056231399135928305,-0.11274275793623979,-0.05779560519550894,-0.0469020827271344,-0.07532339655050599,0.011652135779372248,-0.06701433028720558,0.025819812213005094,-0.0767182529717507,-0.14709386238816125,-0.020114492633635392,-0.057338283676531376
Panc-AdenoCA,0.012568323883022522,0.19867452740245584,0.020741274099877857,0.1876426153045527,-0.07145933561400719,-0.0451090202824592,-0.1601881859055498,0.21580281886571723,-0.09850709549668175,-0.005228706031930951,-0.1005609055594691,0.0031342137826056095,0.038542317338233247,-0.05228454645644924,-0.09579935852598592,0.19467267094121607,-0.17809425022833805,-0.18006000543884446,-0.11558787741098903,-0.1808263658415915,-0.23636465035795123,-0.29002992515642834,-0.19443504576339107,-0.2356501934431779,-0.19146556743586157,-0.12202505226694377,-0.2145557461185622,-0.18387991512949334,-0.03424911443564037,-0.15037317865338376,-0.15572065543162983,0.011304696228339824,-0.0847463246330027,-0.10176165550782801,-0.027804933797087813,-0.05426072950031775,0.018690310876478138,-0.03802973116672319,-0.04136341021783085,0.03904263629166558,-0.004530202670650365,0.023755051787089244,0.0753917485414537,0.09452529258675932,0.0008266087868778699,0.08453327130012647,0.03334737344579517,0.1426226290383707,0.4164436666783167,0.30108697788225125,0.07617088073116791,0.9938216598973464,0.5510119919997353,0.030589317244349646,0.23262113542019522,0.3611786693196824,0.10930859057495389,0.11058332825111683,-0.008470940727232238,0.22628980293977316,0.4711670406336367,-0.05586270078945415,-0.00513176908392124,0.08665726307092503,-0.11179531419183611,-0.07249877522546365,-0.22282624567673595,-0.14769581704074458,-0.050434112177789425,-0.024024148682225483,-0.16412362419519572,-0.03997774771509972,0.2143870222531675,0.1862032984807834,-0.08080236247215543,0.19832733790829957,0.022670311836028464,0.11591193250648464,-0.07813368358422682,0.07471413520181308,0.04452393725462781,-0.19888458722696456,-0.22046738868402418,-0.11138032943306328,0.08418881645924518,-0.1357232394642157,-0.046051002425182064,0.02599156813825149,-0.09267919720185255,-0.0014185632667867408,-0.04062498220388419,0.15122028621858846,-0.054670365657756216,-0.285804536251531,-0.13054019735717115,-0.018637229139735107
Panc-Endocrine,0.42905240898433733,0.3203841270645694,0.210183759979623,0.5165046628181008,0.13214436568811833,0.09990755359354575,-0.20793300847931206,0.2001563598399962,0.14230962513225484,-0.0018352606919489055,-0.059472882355329736,0.004207230864690055,0.004122654774716435,0.023089640018966438,-0.10890426596916188,-0.008897255676851025,-0.16403798310080733,-0.038236718561923504,0.03470524799023934,-0.16723793012987284,-0.3033494440185097,-0.28240020959594875,-0.263528914465232,-0.2402586103573842,-0.28086013162164936,-0.03750252114803852,-0.28716532658006594,-0.27597878001249065,-0.03733683382754449,-0.11757857228161585,-0.12890055679301035,0.02321677130627331,-0.12643673621415524,-0.14096519250135964,0.013983385815583442,-0.09635072477697401,0.0402571731131917,0.04638917369746943,-0.10169880674710886,0.06593188869877734,0.004074558203342571,-0.0017970336658157686,0.03675198951150754,0.07763798098952449,0.04676015393279279,0.0565261339020653,-0.07187980666117484,0.10124341413307685,0.9629556145317612,0.3801364179081407,0.15363810850436652,0.9998280728967475,0.22597886709248502,-0.01055910929718783,0.2522737290585474,0.5807352321843605,0.0805024870989318,0.17053582058770692,0.026403247278649004,0.17732211244241436,0.4590826197658244,0.16518351701228495,0.027789860447858923,0.3098499156678406,-0.15946483835957248,-0.08374629803738748,-0.2051072126211389,-0.11576513175180858,-0.08353405265423343,-0.051347735695552926,-0.2557096722987954,-0.1408937658699216,0.10806568019858596,0.12175853098039385,-0.04263844766953021,0.2579013475625677,-0.02146144085133125,0.13011216450945176,-0.08422151522001596,0.052983031197917974,0.25567700797178533,0.0021465105680853174,-0.20793885388831398,0.08435354172433365,-0.16760748999217856,-0.23786822748755146,-0.21434930520678253,-0.1534430764946447,-0.18514590021788002,-0.10044078489812874,-0.10510314541115305,0.05881967219715517,-0.18923610480516884,-0.26971275569858427,-0.1787649074944933,-0.1690706424138125
Prost-AdenoCA,0.09315016267892776,0.2026572821090697,0.19549187929595327,0.24544962529472059,-0.011555594688694706,-0.013520473104503938,-0.08508950747740632,0.12158156302612266,-0.030213025313189652,0.004355752777900379,-0.047670683541190285,-0.03422844494786706,-0.007248232408868764,0.00018980698781325108,0.012980984751053153,0.060191595420161,-0.13323320510893671,-0.13250157160643583,-0.10626884976381835,-0.1660669906204072,-0.2727224687812809,-0.32153776637169595,0.00431151990935286,-0.2720333269295127,-0.17326730813252075,-0.041719783145925456,-0.13007156014442425,-0.1616978467683641,0.028128565519637824,-0.17239722985004816,0.032605063812202816,0.016147191654308266,-0.06627825562190837,-0.08619102514494319,-0.02325150361415078,-0.03621397061497735,-0.027956502053669088,-0.05876970618058179,-0.08722266172640888,0.007804588814584033,0.07361399441632015,0.11185277228108753,0.08811742856923052,0.1527103068487006,0.04659445021830497,0.002860905549319657,0.03744573168465518,0.17331627267317617,0.6121645126142359,0.202635014157334,0.09133326253328947,0.6560700503075068,0.9705310411795188,-0.005187429552877476,0.48651561256623627,0.276252357316032,0.3273283350127621,0.05401504518157311,0.16308427878537968,0.2530036452210655,0.43740181578095233,-0.1411678476468811,0.07726790669060424,-0.04818732788467462,-0.07058755749556427,-0.02342468876444746,-0.26524291113882753,-0.13356921209229525,-0.07635609403004254,-0.01866836773721831,-0.2676958132908034,-0.13356843615063876,0.2828986011428574,0.27543085313687726,-0.09019047678769097,0.2885453081086321,0.0698472753662201,0.1397080018805351,-0.08478612591338301,0.05945791801092921,0.16821415856467758,-0.13942705054515508,-0.18174268667869758,-0.16140698429249095,0.019758467284691914,-0.14142618305371724,-0.08310481695396643,-0.182552365034155,0.017695664812246277,0.14618085015284307,-0.077169398672683,0.11433953182134131,-0.001462963256826886,-0.22068864199025348,-0.12121752124743004,-0.1488578652348823
Skin-Melanoma,0.08830484589520511,0.08930027305118184,-0.008919339614245183,0.06538287968637325,0.31139654275907963,0.04725278153969339,0.1503573347552164,0.1575334141645644,0.07576361222079084,0.00591517758199053,-0.03637584052280508,0.15042284350249338,0.05915066314774734,0.010836737806147299,0.04589411856207862,0.1768083096191088,0.1752769415883066,0.12532465443296759,0.03374901608616598,0.11956705005770883,0.08975596494612516,-0.02365932925576602,0.024880643259621027,0.03688954188965124,0.11347409079339758,0.10556918677533539,-0.005989547262839893,0.09896717660384427,0.14617633806491512,0.07431171182701791,0.0869152574451482,0.14399749979039453,0.045823746307690386,-0.021800037573021135,0.22494440688562753,-0.014753207130747415,-0.006168248725964601,-0.011173485238655786,-0.034811432171489486,-0.017874280375728472,0.09937903879052634,-0.02593359164759399,0.2140581456419864,-0.019609352664711116,-0.010415069253169717,0.0068039625656182625,-0.019782231557119268,0.004955146896528466,0.09646013148861603,0.04832399101846916,0.0622039586590806,0.04220974026860783,0.07804832245905871,0.011310343272849454,0.11046990929721556,-0.0005562029162249023,0.07148100516266188,0.024824058022615926,0.08190922424519827,0.006775775028456731,0.06001787383041373,-0.0346710484470256,-0.011559547591374083,-0.0011991385703021662,0.040653470979115286,0.01621447156797208,-0.02076703681059075,-0.007392313996517806,0.022459095658463525,0.0833915631518856,0.030105859411828577,0.028702976030581827,0.15544379934082939,0.11468549363909793,0.051842295234530766,-0.007904487416182531,-0.002781663303130937,0.018302571108205424,0.00027872062714275135,-0.020534475478428602,0.046165582259503436,0.0538396891470909,0.08980226286558253,0.08520880473951481,0.03209684362414404,0.013758075682243723,0.2998223194047183,1.0,0.037051496555817534,0.049248438596974274,0.13217679419579514,0.10713861722677999,0.06163328069438533,-0.004116003664682537,0.14771523675398948,0.3162390760813963
SoftTissue-Leiomyo,-0.00288484429975348,0.12779396453161232,0.003244190200389536,0.14571504420579257,0.031474357698707864,0.06171619512394061,-0.035109384715467346,0.11672629918493091,0.01951792792103008,-0.033807074990769674,-0.07653517554781572,0.09946120494850741,-0.07631007731989295,-0.05766415997318372,-0.14958529494539327,0.01335570206437757,-0.019233895007167597,-0.07713155676947944,-0.0237025094013804,-0.06948982401141106,-0.038601999325033685,-0.07676094931380989,-0.03291853742627123,-0.07324734297962361,-0.05556873616813153,-0.031761518394046964,-0.03406131096605703,-0.01014759342283756,0.024355497311823075,-0.032972851036794815,-0.022321554227433996,0.039002014166604766,0.0008250375052814789,-0.0412277087021537,-0.0014465988987238587,-0.02153940375173458,-0.03428638466474691,-0.03868032313608008,-0.07644488028996684,-0.003600772368898309,-0.03118765544926067,-0.010644940941952416,0.03558127814273207,-0.016533567099888593,-0.013698921739518246,-0.0010278328988801112,-0.018270069298877787,0.05672198095017506,0.19110484561541205,0.1479683496920966,0.11948028755879347,0.14463727933956175,0.9757816502564624,0.18684759129891007,0.5919226981102862,0.30886928083448356,0.2597966606134896,0.1398349765806942,0.17455444820936467,0.2752204810095731,0.1284851671867958,-0.016195386242407534,0.07835466313219898,-0.020108157712792635,-0.057993253904223115,0.023275803471457246,-0.10077116406816541,-0.03315395795233242,-0.034658674999594935,0.1281650151557787,-0.06361993380624183,-0.033018662062770494,0.1822399265625902,0.18017717446067086,0.05809732092071403,0.18456094069882345,0.01388523246774642,0.19039368478734192,-0.007675302358574973,0.06306490487469182,-0.0817066344647565,-0.2059951425572931,-0.11905204619792344,-0.2149142259515484,-0.08654173926634273,-0.07460237809096153,-0.02086713925954995,-0.10301740900219403,-0.029643338978096585,-0.0813242418666073,0.049547073891437046,-0.037263583897332565,-0.09617860181498766,-0.2053128545718184,-0.08719963029185906,-0.16285776182022102
SoftTissue-Liposarc,0.016780970119620205,0.1594146028902274,0.05298791047977026,0.3258237590896859,0.07283261838372035,0.04480083922190875,-0.09084289942825072,0.23593003165375637,0.106906505923015,-0.009713079019703958,-0.18647113268895157,0.11065749896378008,-0.12431208396451295,-0.11012387898657906,-0.22306167517043277,0.06737337373914432,-0.053555412381953216,-0.18561268936006067,-0.03941770043629072,-0.11219076384939021,-0.16904994821384564,-0.2093367297405622,-0.22314749200342568,-0.1330083038383053,-0.10775766795041909,-0.11885807384208509,-0.14457545064568766,-0.06668825088631344,-0.04912038184782489,-0.09243438816612345,-0.21463550224351038,0.04641612884504457,0.14778072453607113,-0.029573356998713864,-0.005812470116039075,0.08585457987466398,0.07380717136406041,-0.06631116772109613,-0.07512839064609408,0.10680961912448585,0.023529386679711578,-0.011323608728017335,0.06169804078987603,0.08584241210761448,-0.03847390666215339,0.08238219690094435,-0.05316954394097156,0.0887613805483601,0.37222777189294787,0.334090226835412,0.2321326434944797,0.3342992480240066,0.9970711969105184,0.07927296813890505,0.47349577263194675,0.3900406992905421,0.34416449772161856,0.14531130436402948,0.09752678188639473,0.384216091734029,0.2326851403362466,-0.03833884697645211,0.11050767179485779,0.024787375931155455,-0.09679640568123997,0.03151695863186704,-0.17776548848895768,-0.0939481374378901,-0.15069119618167617,0.16700802706416518,-0.15905870898165503,-0.14141732225464818,0.12477090264305186,0.2605920164504125,-0.033991811629495536,0.1546434020520645,-0.04679016945983767,0.29337106600816626,0.00040524798708894256,0.07228578452128934,-0.12365384632341046,-0.3290932541758511,-0.1584217309282489,-0.3225597576293498,-0.1889376103905046,-0.23456643624903867,-0.0990409912812919,-0.20763642607390292,-0.17174037134327313,-0.13529691254924317,-0.08377373869547376,-0.11524751118729461,-0.1825151948164971,-0.30830525683659715,-0.140164268239226,-0.2413122262466936
Stomach-AdenoCA,-0.09936198631121428,-0.11626157584030081,-0.1925242897908753,0.08182017667404323,-0.15836451132671683,-0.11207911169542599,-0.12366522236506815,0.016249251926882514,-0.08566516842033084,-0.017869933247101497,-0.13357927568105857,0.22960038116887527,-0.08503552169798681,-0.12338803633647774,-0.19487271585383603,0.17623624899565052,-0.23935743114950211,-0.2186493031037007,-0.2698636831051198,-0.21540529100331807,-0.28164476521930487,-0.2894654327007136,-0.28938077290462916,-0.27399057419890915,-0.2278199291524911,-0.12210298311753899,-0.26081444853951863,-0.24686914557600215,-0.18191435485714907,-0.23867257725161364,-0.2718320231594741,-0.11978401266673003,-0.08998771735970541,-0.025718106096534618,-0.016207254397623078,-0.11551311631064876,-0.09605801946558302,0.002360646723419606,0.015373459139133773,-0.07294132039981889,-0.040779913418151424,0.03899985851952012,-0.015005763054639437,0.015176033106061462,-0.05525566195944745,-0.008382200970642371,-0.016098096349090714,0.14791294438422548,0.4590862511736062,0.7566261879749394,-0.13302526781247004,0.47047103734505696,0.21532839892006936,0.08585141543037038,0.024966903546877896,0.3342123109240294,0.23017692854513586,1.0,0.10055906895952903,0.43588004586433954,0.2972454425905682,0.20688662306855196,-0.0883703613892882,0.12034443201404424,-0.07587879956978102,-0.008409408875903048,-0.142313907438561,-0.14264477846683632,0.1661314309587594,-0.011554916854378677,-0.03691888949598068,0.0304823933235429,-0.024325207348721487,0.08314224611658286,-0.03035255950249096,0.03523263001275965,0.05250921541731414,0.09365341247850355,0.0028624336350428613,0.07794142850178722,0.0032626260252156354,0.015222993223039586,-0.21877907126496887,0.1744184452226951,0.032174146181903604,0.013044874803409255,0.02254058166074514,0.014207176500894618,-0.0692257647094281,0.2256632087355024,-0.06075444156820402,0.2577124572751569,-0.011307922209621549,-0.15463435615988658,-0.11954407674583897,0.17174174355762098
Thy-AdenoCA,0.40262927513888863,0.44315542114695633,0.7155842382771403,0.6774798281615156,0.6037658340096476,0.08517250618830796,-0.22502855887734552,0.4900445036343293,0.3365948915472785,-0.03033778517933213,0.050941554723906116,0.2982129743940916,-0.17591022879552243,-0.22353221055344039,-0.2407796011426495,-0.12254448162633749,-0.15108460697779286,-0.31815694721888854,-0.20000115381856354,-0.33833435227308484,-0.293147169950238,-0.3638154659769626,-0.3613866342322994,-0.2286908016773085,-0.07626859020004446,-0.05176662148166828,-0.06723711597298766,-0.2126598417149366,-0.08748808924353425,-0.06946588330872022,-0.23938193541016028,-0.004783578284089769,0.052198123224427774,0.11780305021289143,0.08833783723794965,-0.16827508794903887,0.25935396335922684,0.18194715573554093,-0.2456374076752415,0.2427193023731965,0.4053808494719813,0.4263521441575063,-0.02882238165788586,0.31852249395337173,0.06820003710762623,0.27480461229682246,-0.006497285338508257,-0.06801756428201595,0.9999811685769809,0.7322181861751605,0.5131090848892913,0.9140075440457309,0.8594160614520319,0.15290111654924482,0.9711216768407406,0.4676708784636065,0.4273785664160208,0.20997094765479,0.7103035085874331,0.7510761380103795,0.20453370293568868,-0.09480956579376346,0.07605456534693648,-0.05848021441188068,-0.1362318353611583,-0.09909845040933467,-0.2961445612302574,-0.1243352640048082,-0.3320428328440056,-0.22762429377089946,-0.5199003753694558,-0.35840941881203464,0.2501649317633748,0.21244906831355323,-0.26487359534149746,0.504573109441198,-0.11290240756954605,-0.12842168686227273,-0.31215864863188963,-0.00474950915195064,-0.3178983645043252,-0.4735915437574767,-0.577494792778237,-0.5780229402307507,-0.2406412422638522,-0.3967513612084993,-0.44204192786369645,-0.4951806203810682,-0.3171507382837599,-0.20708542056855464,-0.20889675628692078,-0.28932974414051993,-0.4065947311316647,-0.6298415697469029,-0.5041485218640624,-0.5005960909656013
Uterus-AdenoCA,-0.5479533168362201,-0.14090470005707686,-0.5166111821111857,0.15167079808432013,-0.32348025731033886,-0.19859914760708441,-0.23417521533694952,0.0952449350433624,-0.25010732541279734,-0.0018428465416231176,-0.28868775074965675,0.262722507960814,-0.5202407141491417,-0.11105828097515821,-0.5500912956779833,0.2441611522233082,-0.48299070387796833,-0.49083321156429144,-0.5993221454471943,-0.5638598267852454,-0.634152402479163,-0.6341839424109884,-0.61849480090794,-0.6313110110314324,-0.2077168441134028,-0.3953873033274979,-0.5858724736889043,-0.43619691426518875,-0.6216125754908179,-0.6237099409067557,-0.6163529671995817,-0.6136681326265154,0.03378170025607267,0.5410639885961701,0.06975627247828671,0.3668573818407475,-0.37339991248757526,0.3792665003418418,-0.30698235530959744,0.12336915111610205,0.09770464430520855,0.04956031095887798,-0.006283136175704786,0.07067881506695878,-0.17587208788705147,0.5620326110657189,-0.3457434253277428,0.91634067107587,-0.4735204709165696,-0.3276048193628791,-0.6002482658669218,0.13079256093148717,-0.5606281873302794,-0.007142830486932846,-0.5328946775277453,0.0763220065205976,-0.562461366558278,0.2145415619794948,-0.5627332210763771,0.002149784059409008,-0.462418435071335,-0.10530730499950386,-0.5892478085066633,-0.35039524113807574,-0.3485074672117107,0.017019289457812958,-0.35881922321400295,-0.4755539950366919,-0.3775786282705613,0.2212704440663944,-0.32236045425097265,-0.33615390166958486,0.3406264536534382,0.9770102506228742,0.23528286837542867,0.2617027776805843,-0.09482703054465175,0.3360185800283883,-0.11478381626275704,-0.3505891630288208,-0.5711424118931913,0.2663160939405494,-0.5305506809727312,0.4587042561184907,-0.4598974390223164,-0.2346894959405631,-0.4578489377960309,0.567760750833052,-0.49612481930206737,0.5195311888773073,-0.38851965852482273,0.7425435425665183,-0.6030121285756652,-0.3263766909176498,-0.5863325887365562,-0.04100539308673431
